geom,value
POINT(-96.9773004496536 33.0099980671382),442186.2043439679
POINT(-95.6908237247325 29.6131290395352),571890.51229623926
POINT(-95.3150299179974 29.7669714882223),150670.4815653199
POINT(-97.1247613294889 33.1978600916458),178375.06448540598
POINT(-97.7545875979612 30.2846268828979),581543.68294220022
POINT(-95.5376092350284 29.7838271125751),340873.01150803862
POINT(-97.2935648105034 32.9125573150363),666611.25013022614
POINT(-95.8079766016406 33.8339527389717),336408.32469460886
POINT(-97.7170634696274 31.0779768595208),288293.6970968463
POINT(-95.573467238305 30.4039928280285),169550.01704834966
POINT(-95.4616438409242 30.2780833728884),375431.18849291478
POINT(-95.2193416212543 29.7735232768176),171678.78414716758
POINT(-98.465670411628 29.6753413661648),507610.25491136342
POINT(-95.1423918514587 30.0605503190581),829716.6324180495
POINT(-96.4845845323927 31.672221265776),269736.8304931887
POINT(-96.8467911625425 32.9247513265902),323859.04682510806
POINT(-98.460640267263 29.5937173901857),342139.52150519926
POINT(-98.0068177974768 30.3899210117703),540705.47541393526
POINT(-106.452451574808 31.8588322185819),349592.3685171791
POINT(-96.969568021615 31.4898991742222),267788.5811827039
POINT(-94.9766020061174 33.1714904180981),260205.01811855062
POINT(-95.810854109025 29.7605517622753),1172262.1554879183
POINT(-97.3759141246446 27.6748680933478),453648.0188373471
POINT(-95.4869040181973 29.7208700310565),163611.9606864111
POINT(-97.1130741773055 32.6701460158054),478042.27640801622
POINT(-99.3877223106413 34.1116405381252),136053.77776922614
POINT(-98.6572759751358 29.5121622222909),511244.2882266895
POINT(-98.0814549473644 26.1912283011243),296273.84730836278
POINT(-96.8271347268488 32.8109447116197),262928.24696386518
POINT(-95.2157805981027 29.5348739173143),257767.92978205302
POINT(-96.9336377435238 28.1647056401317),174883.16720890134
POINT(-96.8179817159761 32.8364231119892),1071661.2651103055
POINT(-95.6265066860882 29.6296779392497),570680.43247259222
POINT(-95.5843692739433 29.9586829620437),461018.06593014678
POINT(-99.490119341146 27.4499028955283),201023.4843241903
POINT(-97.7502929266318 30.2378527170347),416608.67998963222
POINT(-95.1495399485017 29.9915262016045),456971.59422979254
POINT(-97.2430650727771 32.7486679637272),430419.51100691286
POINT(-98.1796278570614 26.4061123555654),250550.32023781526
POINT(-97.1142445516537 32.7204357102145),211016.57157907574
POINT(-97.8330725521756 30.2331513159438),519454.1688353871
POINT(-96.5769755469562 32.6634277165826),351196.72312343318
POINT(-94.2100032584392 30.1288471129343),296792.23242236342
POINT(-96.8009909251047 33.1189929730139),249019.13154598998
POINT(-96.1550894166694 30.2858899289335),274361.79939266294
POINT(-96.8190022765743 33.0764055839904),433096.74221214774
POINT(-102.358890784394 31.878268975434),375629.9263623071
POINT(-99.4941754645253 27.5921579759801),365726.49886405334
POINT(-93.9022499012388 29.9142594775751),133978.01570824918
POINT(-93.8368061414947 30.076118747094),394260.00820879382
POINT(-95.4498676437907 30.1529260548283),476952.35657900054
POINT(-96.7453173523057 32.9783709862921),114704.1395059919
POINT(-97.5947673543133 33.2172829643016),319858.47781381814
POINT(-96.9921077518613 33.0243356003811),273921.91329908406
POINT(-98.3754717856295 29.3850401812905),380958.82538757462
POINT(-97.458516447984 33.1257566186083),383231.74623937526
POINT(-100.041672468374 32.2693779481538),510928.54212398006
POINT(-106.237757402192 31.5735003793876),290162.12091816886
POINT(-98.2290910362305 26.260944473683),401601.7971278943
POINT(-97.1656397484825 27.6928202011746),355231.13165759062
POINT(-96.7360479132435 33.0775527464841),762971.29846358614
POINT(-95.4901945174353 29.8676274770304),345383.08253145334
POINT(-97.6862306050423 30.4485705974482),215671.08653731734
POINT(-96.5944696918818 32.9659190549427),616091.36728540726
POINT(-101.863154184727 35.09680866375),466988.46499669558
POINT(-98.3878820424753 29.4401552995663),254927.69400569046
POINT(-95.4140816052068 29.8377920566166),136384.57076219094
POINT(-96.6975822557407 33.1975186625797),488874.6351984319
POINT(-97.6974373323734 30.3779053760717),281771.18618962454
POINT(-100.493603340496 31.4117377547788),366248.64979405334
POINT(-95.0314418825557 31.3399649810001),170185.30818556086
POINT(-95.2066698342629 29.660103505552),205314.25545142454
POINT(-99.4879828961149 27.5349328577933),133309.20157206358
POINT(-95.4378915132226 30.1357096952989),344195.69932007254
POINT(-98.6742570474295 29.4921238838653),410120.94091638614
POINT(-97.2540035466926 32.596517079072),351147.35956577782
POINT(-98.0573534583561 30.41389943115),589612.91906773462
POINT(-100.814278345653 31.6438420529171),472471.34645572054
POINT(-97.9834841674014 26.1477646080176),238841.80710205558
POINT(-97.1449158318907 32.8953093961178),1005719.2126661983
POINT(-96.6679202853005 32.3240858911873),426596.62481027126
POINT(-93.9915240971389 30.4096696791344),316535.28548542166
POINT(-96.8121174144215 33.1702297601108),960855.09937637078
POINT(-98.3689270645994 29.3697057777168),354555.43468127254
POINT(-98.6005633378595 29.4854870867249),168094.28206076246
POINT(-98.1613748281436 27.7263625839439),385533.28119112022
POINT(-95.0929021261071 29.4447968261582),508066.78392485878
POINT(-97.2798998857128 32.8113856967983),313604.5595352063
POINT(-95.2401269360439 29.4038086043825),285328.96444499254
POINT(-97.3634018718693 32.7779731905517),287938.12478557142
POINT(-95.6255580855737 29.9903997608173),1245868.3588471087
POINT(-97.7126777209098 30.2816203185983),226846.6074093871
POINT(-98.6749747277565 29.4576633760339),405245.3803743535
POINT(-96.6661620483603 32.8405041761237),193959.62122932854
POINT(-94.383628209634 31.4681259582558),305903.61877612822
POINT(-97.6160912312043 32.8828829778403),493241.86070392758
POINT(-97.9648746848549 30.181980089192),678016.34982770262
POINT(-95.4398266512455 29.7020750712334),629227.13545586262
POINT(-97.3950003750932 27.7413696878109),181314.67231811158
POINT(-96.9789133840124 28.8167616833453),360099.96554101654
POINT(-95.4120433869079 32.2099980635093),497164.74000941974
POINT(-95.1833700538847 29.5170377897178),333921.73506755126
POINT(-96.5900327749851 33.310704424918),813904.48268636374
POINT(-96.2193691253667 30.5834079478549),404347.91087280342
POINT(-96.5490691860372 32.9309314480001),716636.76401406166
POINT(-95.2437128813597 29.6810286509329),434548.12594358134
POINT(-96.6521177542864 32.8246997067474),212125.57806692214
POINT(-100.474438770388 31.4716015747497),242543.7284131007
POINT(-94.9011436630739 30.1212459500616),259113.40711998646
POINT(-95.3484040305103 29.7317772924473),191653.29918487382
POINT(-95.7142672000402 29.5405356509001),582531.83486102358
POINT(-97.333197955557 30.391451037334),475926.10975258774
POINT(-97.4286130136013 27.796616518867),323581.23332245654
POINT(-97.9305415626866 29.4165212701637),292366.79602952342
POINT(-96.9132366924181 32.602492993639),293031.9923096351
POINT(-95.4465954591871 29.0337299475342),157036.8075467551
POINT(-106.202600850438 31.6451460293705),205989.2300790319
POINT(-95.477654987416 29.7091350902143),143692.82336040406
POINT(-97.2576259951665 31.612403732076),423614.06008614006
POINT(-97.4583191134276 31.1338364804557),405444.2079099199
POINT(-98.2932454509078 32.8361739092851),184650.93734691606
POINT(-98.2455226037373 29.8622855837735),455501.08221685846
POINT(-98.1677904780932 30.3713458405666),401562.1054666111
POINT(-94.050639761471 30.2009427743509),284208.1931629951
POINT(-98.1275458058527 29.7250566731718),227187.62068897174
POINT(-95.2302825638176 29.6219486546592),272065.20461740054
POINT(-95.5403209095379 29.7333650704538),178987.0622449631
POINT(-97.665755375877 30.3786251049272),334847.93222078134
POINT(-96.9973016619355 32.7439266093909),176131.01325098678
POINT(-96.9938321496323 30.6351042360177),166142.63996730358
POINT(-95.3145098103641 30.2764630724953),255669.87490529238
POINT(-97.7047077055693 30.3941933527983),294099.90031869558
POINT(-97.1552415351409 32.8216442642413),172340.06961028374
POINT(-96.8162993215434 33.1039281545493),475141.37413787894
POINT(-95.2092585085367 29.7033214582348),225180.98210633622
POINT(-96.7454455898947 32.8100307073819),526901.41367498646
POINT(-96.8800316371561 33.0761352568361),434740.0545125535
POINT(-95.6458849526178 29.612084667522),915058.88667722966
POINT(-96.6264359436492 32.6839825778191),155654.54003906742
POINT(-95.4663813978532 29.7704607502258),1449857.0502193135
POINT(-98.0365978181639 26.3721185207167),244804.39042858838
POINT(-96.7617315795588 33.1798445596565),1031053.1179667199
POINT(-95.1029877313355 29.5024421592912),572658.04890043894
POINT(-98.5120298762243 29.3692109541803),156551.82192367094
POINT(-102.365530085354 31.8923213452514),344858.05824701942
POINT(-102.242820941469 31.901558702671),449158.93527923862
POINT(-96.3255340862635 30.6328114121968),193395.24310281366
POINT(-95.068434730103 29.6569082813834),534099.40745593654
POINT(-95.2938631484748 32.3361662921389),400064.36117463862
POINT(-96.8098905218727 32.9387558561065),232569.57838536822
POINT(-100.806497100507 36.3839918938541),259139.79841013526
POINT(-95.5410301256327 29.7196932939267),248914.17895462678
POINT(-100.907205846452 29.4044668203588),636596.98266985558
POINT(-98.5842633282746 29.4874080321278),476796.50274948182
POINT(-97.3824891553159 31.1105219004917),287311.07751193334
POINT(-97.5549247711825 30.1666124800331),340466.07374117622
POINT(-96.8991016857908 32.7459533091332),220689.17606271734
POINT(-98.6200866088133 26.3873552962762),178802.93571824374
POINT(-96.8875990207982 32.9375805099084),299909.79225385014
POINT(-95.2400563884199 30.0440454242758),737986.88173305558
POINT(-95.6094366756133 29.5861536642501),559099.47490946774
POINT(-95.4433771337725 29.0256452276958),307163.59049436182
POINT(-97.1988723159622 32.6456949634498),410706.1230326239
POINT(-98.2460057585763 30.5732874757095),185129.85748468406
POINT(-95.3902717107056 30.0632190448842),491182.59585675958
POINT(-99.8047820947894 32.4244574664054),268726.2267408623
POINT(-106.569992067456 31.8466110113757),236198.0737745135
POINT(-95.2680734674287 29.5018209556794),120345.53871267478
POINT(-97.0622257338636 32.7778767459577),264161.4793117455
POINT(-97.7061855004784 30.2738840223976),134557.6074161455
POINT(-95.418157520208 29.5780027399971),495500.3960884047
POINT(-96.8010807108547 33.1488809924904),657818.74938482966
POINT(-97.3978744236639 30.3608071865135),363137.4107421519
POINT(-96.9855718790917 32.9592783143983),1015230.7662178911
POINT(-97.5298806939041 25.9655038298897),297121.9747744351
POINT(-96.7250383407778 32.9720370012874),460883.5332487775
POINT(-97.2539385548716 32.8727249080137),366781.40502310486
POINT(-97.4102776520986 32.7776527287515),345770.53106912854
POINT(-95.9745352759261 29.7759554444011),261322.3446870383
POINT(-95.5595082179145 29.5876550759965),183588.9355962495
POINT(-96.7894878618882 33.0289368417048),415894.39540382614
POINT(-95.3868415906222 29.7315438544084),265777.57970561238
POINT(-98.5581981691046 33.1150154512285),184521.45785474934
POINT(-96.5000493510218 30.8117305860664),235520.75425823926
POINT(-97.2155900827753 33.0406825106706),864602.5478107871
POINT(-97.3677214013063 32.7995837080621),254339.87819254614
POINT(-98.2933094124255 26.1770543447697),465789.38108949334
POINT(-96.9636327061704 32.9051415856793),244317.9265204719
POINT(-97.4362661239321 27.7600654099995),127073.39235338742
POINT(-97.7604315833197 30.5100400699005),822116.26075326966
POINT(-100.454141329771 31.4351756432121),145734.95512738294
POINT(-97.3498875954023 27.6988936076863),289940.77938862582
POINT(-95.58967002723 29.6448587564635),335487.11693445622
POINT(-96.6871601604002 32.8769742246764),199972.64524105526
POINT(-96.8665712362225 32.6131051740381),345376.77789206326
POINT(-98.330365786053 29.4791078482587),291250.25607710518
POINT(-96.6952397472472 32.9326419790229),231653.1273760543
POINT(-95.00840463941 30.4810144778579),234496.81794092502
POINT(-96.7335630283024 32.8077636518969),502154.66685572214
POINT(-98.2257817680082 26.3012723841516),342234.53609007894
POINT(-95.4486422601647 30.3223582414011),226873.6323206223
POINT(-97.3996782532268 27.7502945800024),363612.80806498742
POINT(-98.6568810620239 29.5054590920706),605641.46366591414
POINT(-96.274511181006 32.9465667568584),469734.86234798166
POINT(-98.250092157905 29.5800416845701),701326.52610766934
POINT(-94.7458907108475 31.3498439275224),280119.32199337718
POINT(-97.1304075706702 31.5043616422884),303797.0766875007
POINT(-97.7496902027709 30.4125321064381),330249.49670491542
POINT(-97.0593645327221 28.0328110721995),194617.65590963606
POINT(-95.4497043589644 30.2958146358692),344567.72828924982
POINT(-95.727661566461 29.8180791883313),469463.65135907894
POINT(-98.3752441004889 26.2794440547318),191634.03720936502
POINT(-98.785093762846 29.4272739429296),693617.75560166454
POINT(-95.7200400899459 30.1770955189322),412574.0979308447
POINT(-95.3205751332409 29.7189296028658),271291.7206808239
POINT(-97.5526824453022 30.5153731848371),441954.95392821974
POINT(-95.1973958585496 30.0140422449767),423752.27034092246
POINT(-98.625681917493 26.2968678191701),162763.01306122262
POINT(-95.4073421326232 29.6400477340525),266278.37842613942
POINT(-100.399696657933 32.4381195337416),302945.79236366006
POINT(-97.7876609246691 30.1984210459346),242174.88796056918
POINT(-95.7233061274415 29.7043644064545),547163.6326490863
POINT(-97.6319595126894 30.4707740635872),350784.82858324982
POINT(-98.3861236186005 29.5241773545924),533689.87900589046
POINT(-98.2842903972952 26.1782916824006),226181.55962831862
POINT(-96.7702746514982 33.1049265559012),466103.38313120406
POINT(-97.4058807829975 32.6598338233173),222453.66533988662
POINT(-96.1169620437412 32.3071740071381),209001.40848603446
POINT(-94.981258017287 29.7704669750058),316187.5352313887
POINT(-97.7790720906097 30.2658865701175),366402.75267313974
POINT(-99.7874591620312 32.3312544675475),708378.8492848943
POINT(-102.140743879105 32.043146861578),355571.49119068118
POINT(-93.809427483415 30.0489548945169),193774.3017238079
POINT(-97.8978447050897 26.1298973252647),179513.40703474966
POINT(-95.4736942130092 29.7209016805579),155760.67077817622
POINT(-97.3760699297027 32.64292492605),549605.37220570038
POINT(-96.9748005317995 32.9821179750354),784803.10871096246
POINT(-96.2666490984838 32.8479602788109),383150.54573460406
POINT(-95.6120997439595 31.9132515847343),296744.19879326294
POINT(-98.4556184187274 29.3761861741523),152348.76610119926
POINT(-98.5476587970868 29.401780042086),160933.4113565071
POINT(-97.831140062458 30.1072361225191),411435.61367818422
POINT(-97.6729183076439 30.6386201429007),286700.0193151983
POINT(-96.7158153795122 33.0862981596781),862564.92173666134
POINT(-97.0651707064257 32.7696462736206),249981.54314581846
POINT(-97.6571382919363 30.4332142589223),358067.55594713206
POINT(-97.3400325584941 32.6114155681055),340514.21965537046
POINT(-97.1641753044719 31.5412636897539),142079.4494917983
POINT(-96.0233990928256 29.7356486495544),235885.11126625366
POINT(-95.724055852164 30.2623947256912),518596.30487425782
POINT(-95.6148126923581 29.7326372766285),288132.97818153718
POINT(-96.8533331625253 33.1680470127272),966385.3160159887
POINT(-95.3982726715049 29.5133932857961),526999.84311203542
POINT(-94.8982506097288 29.4076213049263),233292.30930333046
POINT(-97.0724897722119 32.9513530984461),408742.78191596566
