h3,id,geom,value,severity_concat_joined_joined,event_concat_joined_joined,event_count_joined_joined,name_joined_joined_joined,event_type,event_exists
8926c864e87ffff,024656b6-c75d-4e9c-81a3-0e6ce2b15b42,POINT(-96.8159588258702 32.8509346078279),360068.49745888275,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c867457ffff,259dcc28-ad72-4e07-bcae-4606bfe93fa6,POINT(-96.886316218202 32.9601966834678),240632.29917716162,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8609d3ffff,e00b97ee-4009-4009-aefb-c653955ebbec,POINT(-96.9394370995672 32.9303094761013),744970.28276897024,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c829b63ffff,8e05cba8-dd5c-49a2-9a4d-1f4ffb01141d,POINT(-96.7056023404046 32.8533628378111),323243.97463567229,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cbd6ecbffff,25e14bcc-e0c9-4a24-8ce1-911078af1152,POINT(-97.0066515898882 32.6858384605699),466369.18952371331,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8289cbffff,472e3c17-b776-4d0a-9eac-4c78e275d697,POINT(-96.6108913602964 32.8775220520236),225277.48626529262,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb923cfffff,fb24b653-8353-455b-a251-18142fe2db53,POINT(-96.6690907054472 32.8149978282953),185120.59513119987,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb98bc3ffff,bd8b5321-d580-482c-8465-1af061b5e566,POINT(-96.838412811997 32.6539172201538),152576.56553560263,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c864bc3ffff,871505b5-cab1-4a82-b8ed-9b8c4474dde4,POINT(-96.8123660970908 32.8136242333138),473473.36961539416,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb92ac7ffff,343f1697-457b-4fb0-9f69-bb534539656e,POINT(-96.6478771661551 32.7762175967801),283045.66127572267,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb98167ffff,2fdc59f4-740d-48b6-95a7-3e7d531b575a,POINT(-96.8503839076388 32.6960517900404),120744.28805706183,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86eadbffff,102e8581-c488-48b9-abaf-b54a270184e0,POINT(-96.9833320687767 32.8279190208869),222026.67615783148,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c829357ffff,1f3f5be7-9bea-4e35-a030-48d7dd64a374,POINT(-96.7471931892414 32.9151447701795),236890.22252850229,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c864cabffff,aa1f02e7-c022-441c-a98d-0ee9f20a0820,POINT(-96.7914550771527 32.8515940721873),1414477.7000711404,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82ae53ffff,dfccf01e-d842-4ef6-acd1-188cb602d59f,POINT(-96.6213045498879 32.9577664798573),787988.04398701352,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c864a23ffff,75264813-c65c-4949-b403-68d5746f29fd,POINT(-96.8238704028049 32.8155869455481),447719.66710467747,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb9330bffff,558f9946-35ff-4b6f-8ec3-4eee554cf6a3,POINT(-96.7368670540108 32.8067899519838),259896.00928277071,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86ed0bffff,b54f76d5-ff49-4eff-9a9e-bdc469048d5e,POINT(-96.9264136180038 32.8332997049222),202840.631940148,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8670d7ffff,ac483304-9aea-4d60-b559-6fb5ced7d887,POINT(-96.8840808844966 32.9428490036687),214478.80611719022,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c829e97ffff,f79f7bf4-4fe4-44f6-8667-bbe702023010,POINT(-96.7091891861706 32.9086895781389),149048.35910175365,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c829127ffff,00aa3e20-f08a-45f5-ac5e-524634f38445,POINT(-96.708542105481 32.9139287259948),217883.85928093319,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86568bffff,37205deb-5f7a-4f87-81e7-861edbb32a4a,POINT(-96.9365019546312 32.9008263722947),578577.413210913,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8643cfffff,f25ad44b-0f70-47ac-ab28-73d7274be450,POINT(-96.8535258836068 32.8641456481087),227142.15285504863,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c828b57ffff,cebca9d4-f86e-46d3-9550-ada11981c8ae,POINT(-96.6357838771274 32.8648467404793),210728.04491374505,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82801bffff,ea1fd8a4-34aa-4ea4-b3b6-ff7c9213463a,POINT(-96.6671475489204 32.9414993315579),257601.57880463192,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb8a40bffff,5d0960ba-e226-4705-b332-1d8882061b8f,POINT(-96.8640760490104 32.6382896465553),147396.36101649117,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb8b113ffff,41c40ca2-46d0-4288-af66-0f90f8120fb3,POINT(-96.9132366924181 32.602492993639),293031.9923096351,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82f2a7ffff,5f910ea6-f351-4207-8a22-d085f1e2c48f,POINT(-96.562930521944 32.8789581339629),458402.91636961314,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb8a253ffff,130b561c-8c41-4971-815e-e047838ae333,POINT(-96.9002744299701 32.6091119413279),699698.98183289811,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb80e8bffff,fc551701-cf1a-4ac3-9211-49d5869ad72b,POINT(-96.7006287485493 32.5876461458379),245008.08442702703,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82dd0fffff,71ac504b-d3f0-4912-b91f-bbb5d4892c62,POINT(-96.519959435282 32.7855474239768),394392.51624545059,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c865687ffff,297ad03b-a5e6-4a0a-9b9e-65b0d0e5a027,POINT(-96.9294139429457 32.90285309584),704122.92273412272,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb90407ffff,21054da0-72a0-485f-a733-5ebe3ad7c8f2,POINT(-96.6848462635587 32.8005932624293),214657.83099804507,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb9a58bffff,7b851e2e-db87-4232-9647-9b2b84ff05e7,POINT(-96.8114702236066 32.7895070467935),373807.41984347935,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c864dbbffff,92e553f4-7a1e-4d69-bbf2-ddd2768e6267,POINT(-96.7714289797991 32.841894840166),480693.85363739711,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86e99bffff,eb646fe2-1a31-41ed-977c-d3f885093ac8,POINT(-96.9276890617304 32.822212843095),286347.90506716305,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82880bffff,2c133099-1c1f-431b-a377-1d4efc2fe585,POINT(-96.6293107426872 32.886277910228),197921.77974895644,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c866533ffff,060fdfcd-0966-42f1-ac0b-b36a123be791,POINT(-96.7766845822006 32.9404787114812),811131.61380668939,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86cc4fffff,72fd7a17-8d3a-457f-aacf-cfe174a6dddb,POINT(-96.9887845744675 32.792066484594),392742.12625736295,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb811d3ffff,27bf5980-f5d1-4555-b307-1201ad61f987,POINT(-96.7749925501196 32.6107889577476),360916.00758199819,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb8128bffff,2d21c3cb-0b35-4c7c-be88-63a8f0f30a60,POINT(-96.8153450992746 32.6163656051768),123061.24742369632,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb920dbffff,43b93ebd-8f5e-4277-b9ca-ec17741ee46d,POINT(-96.6661620483603 32.8405041761237),193959.62122932854,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb92417ffff,8be086fc-c1b7-4a88-a5f8-7561db1af0ab,POINT(-96.6501530299281 32.8562710601003),184852.30170448002,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86706fffff,8440bd77-069b-4308-86c6-8ddfa8ade71b,POINT(-96.8875163786267 32.922669309754),629132.38791976066,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb90dbbffff,2627dd6e-e59d-4cc1-8464-c1c63dcfd3ff,POINT(-96.6178696695063 32.7368195104555),283095.70794281934,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8671d3ffff,9a9a983c-c16c-4af3-9794-9fa59ad23827,POINT(-96.8653141734212 32.9305370319568),629301.61912549427,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86696fffff,08a2dc86-6030-4487-889e-468d89c3e949,POINT(-96.7554658626185 32.8571454628393),526570.58549914067,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb88617ffff,498769d2-7abb-4958-8b02-3729496a37bc,POINT(-96.9135879489046 32.5760854856235),277663.65341237007,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c829c7bffff,86a7ebb6-05d8-49b8-99be-22c03dfd256c,POINT(-96.7025245515751 32.9013439217503),155187.50911647762,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82842fffff,70f6d3f1-9eee-4145-8ddb-df4a555bd3d2,POINT(-96.6556325935542 32.952856229326),248824.44188266512,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb9a0cfffff,12306f70-7556-4f33-953e-8d2407dc9ede,POINT(-96.8417023482582 32.7807707062282),213270.64426647563,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c828b4bffff,9d5f2fae-71ab-4776-8a86-1cb2742fd8f9,POINT(-96.6421020766755 32.8635858865491),246040.6598479891,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c866bc3ffff,5edce9d4-1608-4468-b9d3-107c6de5c611,POINT(-96.7798514527606 32.8697688908014),486730.74311948387,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb984cfffff,68b73bdc-07f2-43d9-b2d9-de6ac39297b4,POINT(-96.8715444207949 32.7484349711658),252054.35141799977,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cbd6acbffff,653be232-1a84-4f9f-b405-ef41667b538e,POINT(-97.0118400021388 32.6647630426409),480710.21079807152,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82956bffff,9488080b-ef52-44c0-a615-29d05421bfe1,POINT(-96.719261539568 32.9378885725289),406591.5419617538,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb9a6afffff,e5e6ced1-4c75-448f-9a9d-1d63482f31e2,POINT(-96.8477094644568 32.7859339043287),301007.55904654897,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c862d77ffff,3ad8f0ed-79f3-4268-96cd-efd09c61097f,POINT(-96.8955724849719 32.9887591619583),359320.217601471,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c866083ffff,dcfec6f2-2e9d-42ca-8262-7dfc6bcee8a9,POINT(-96.8046703493727 32.945002856057),274269.18786733842,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c828577ffff,bdbd5adc-7a6f-4d83-b0d4-667c558320ae,POINT(-96.6418595836871 32.9404742745107),696019.45954077458,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82b15bffff,0ad7892b-1cc4-4e00-b19b-85999f177d77,POINT(-96.6952673108989 32.9793940674023),567383.451706966,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb998b7ffff,d7a60a80-d1bb-49a8-a730-49e952129486,POINT(-96.8886741023325 32.6686541741905),110538.8699771676,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82822bffff,4a4aa121-4361-45f6-b4ee-5b2ab04af452,POINT(-96.6874887494906 32.921251386985),332321.85159080615,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb9a5a7ffff,78983e42-d750-4e6d-8fc3-01cb53718e8d,POINT(-96.7994788831185 32.7813303661109),336191.90836180164,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86c497ffff,2154df7c-9760-4a9a-8320-2c3003e8f9aa,POINT(-97.0109822285242 32.8569665846208),250378.65700989528,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8640a3ffff,49ec8928-b2ce-478d-a905-bc651649f349,POINT(-96.8331893775667 32.8835134990848),748470.47035966814,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cbd69cbffff,e22e59ef-e282-4ddc-9431-54f80242d258,POINT(-96.9637150592517 32.6574816789996),293706.3138886923,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb93213ffff,24b7b112-1380-4464-ae91-88117f2184dd,POINT(-96.7550964265346 32.825896138095),1441047.3879300021,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb8b56fffff,c3ff2256-cbf1-401b-9c4c-594211d1301b,POINT(-96.9177123256086 32.6111644788488),456434.63201074942,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c860877ffff,76b0f68f-6275-4855-a295-80920518e391,POINT(-96.9575043691676 32.9260938796356),478399.57874718431,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cbd4513ffff,1f12b3ea-657f-4f20-a57a-661738bc493f,POINT(-97.0234753674438 32.6745919698765),606156.34143160551,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86e81bffff,ef7cffe5-7d6f-4db0-ad5c-bb94845bcfa9,POINT(-96.9511849520923 32.8288266385654),301032.62866006809,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c867093ffff,2040afd4-8452-43bd-99ab-e2c513cdf9fe,POINT(-96.8788749767867 32.9459120440983),333461.55089160055,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8293bbffff,7e49c19c-5db5-465d-9120-6af0e7927361,POINT(-96.7349156535998 32.9177609056576),177165.95611365431,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb9214fffff,14709e49-11b7-4112-9c46-8d7afca0bc1d,POINT(-96.6489982066028 32.8140097176745),345088.2977352367,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c864bbbffff,8b3d7967-4d5b-4abd-898a-bbe26f54fbfa,POINT(-96.7996181350672 32.8091213733685),717407.78169316927,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86608fffff,b31bbc9c-dccc-43ea-a3b2-cd0053edab9c,POINT(-96.8048295482924 32.9409434980124),215135.67356936049,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c875b4fffff,766cd104-9d9b-4246-9d01-641203bc2ca5,POINT(-96.8637163802898 32.9636682340027),335363.70041663863,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb99b23ffff,3d7eb2c2-cfc2-4877-87d5-0190a6b3d87f,POINT(-96.9020376836665 32.637181092359),271196.44346129434,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb99d7bffff,a60ae7c9-81fb-4400-8b4c-f2f5750881bb,POINT(-96.8835998758843 32.6697979891166),213169.11217913593,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86505bffff,3af8627e-0447-48f9-9747-336c6529b587,POINT(-96.9279415398194 32.882326055309),387085.71089489764,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb8b3a3ffff,8ceeff91-33e7-44aa-b942-8a2f397839d4,POINT(-96.9287674735251 32.5905626166913),544661.19245718571,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb9a273ffff,eaaf7f38-023d-426a-8526-7bc839d34515,POINT(-96.8680226513696 32.7620840090184),171552.419717989,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb90ed7ffff,7214b2f4-508f-4d33-b9a2-ea4858136e83,POINT(-96.6773700838211 32.749188644547),248886.27349892171,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb918a3ffff,06a8e6c4-d948-4ee2-acac-85742fd735d1,POINT(-96.7136220181066 32.726095019807),178850.32703211295,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb91283ffff,be5277c0-b09e-4be1-b1b3-fa031d933910,POINT(-96.785390748679 32.777325917998),363644.50796582783,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb901cfffff,83253a54-3ed1-45fd-916a-2d4d0476096f,POINT(-96.676307150289 32.7665135134827),191700.09494347806,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c864a33ffff,dbf7d0d2-4c2e-409a-90a6-07a8863a53f7,POINT(-96.8245852520728 32.8178828967065),356242.71701300528,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb98283ffff,5d7f27ee-7253-47f2-882e-1c2ae6d3cda7,POINT(-96.8913547440776 32.7199871822016),158754.41755308307,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb90407ffff,9a831fb4-8b86-4a39-99b7-f3ddff6b5f94,POINT(-96.6839032189253 32.8004838293147),149519.93704707746,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c82f453ffff,fae7e3b0-825e-4089-a9fd-c9ae4bb35166,POINT(-96.5585213537617 32.9155494758377),569461.51637986815,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb895c7ffff,56d40689-6680-4978-a6a4-4459debde4cd,POINT(-96.947443417929 32.5736873532927),269404.08897902525,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb99d0bffff,f34ebc72-af90-49ac-961b-1118372f07a8,POINT(-96.8809758820409 32.6728782249276),172758.04284934766,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c860bd3ffff,c64a51da-7eb6-4de2-bbb3-c7f6240fe9cf,POINT(-96.9640191054836 32.9220525273419),750064.96375856211,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb90c7bffff,91ff324d-71a6-4dd4-b9f3-c2345b5b9518,POINT(-96.657696012975 32.7427299727566),300265.7176171749,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb929d7ffff,29c77f33-6db2-4446-b8d4-99c45c7a5098,POINT(-96.5979057721181 32.7749956434111),434392.85715530161,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86e597ffff,de61fef8-5875-4b4e-97a1-aa6f3e1652e3,POINT(-96.9557820426651 32.8974678789982),686614.99151401885,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb89293ffff,0a487ab0-c0a8-4b91-8875-5d80504c9426,POINT(-96.9908800151407 32.561687714889),497461.08806346339,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86694fffff,d2ed3088-83ad-47a9-906f-ffe08f22afd7,POINT(-96.7587334155788 32.866742293332),266237.61666924373,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb98683ffff,f5a5b626-595e-4c8e-9fea-dc9e9eb5f692,POINT(-96.8871735088379 32.7451755125919),194023.70346267225,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb98c77ffff,ade768ca-1a87-45f9-96b2-c7eeca712627,POINT(-96.8284446185332 32.6865261577058),225074.81120696216,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86eccbffff,e6ad7213-7194-4df4-bf0d-e5f9283ab402,POINT(-96.9554605245237 32.8575821881371),416210.48613234243,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb92c63ffff,4d9e91d8-5186-42a2-a856-52898fb5ce77,POINT(-96.6190976327465 32.794235574431),273755.77973433537,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb972d7ffff,55e82f4a-a432-4b2f-aa8b-1e5d016e8818,POINT(-96.6071964456868 32.7274625311563),212379.61129446852,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb90017ffff,5be83a6f-7a6b-4203-9991-a9f7c2f96644,POINT(-96.6896663391655 32.7804886830016),264012.11432522628,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb92437ffff,7b813a93-0118-43b5-a0d6-ce827f7a84e7,POINT(-96.6444823763241 32.8507115773671),131366.51011775556,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c860b07ffff,5765bf04-3cd3-4d8d-97e2-db2ac0c196ba,POINT(-96.957169732935 32.907721533585),885310.5766821634,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c828157ffff,5feaf4a7-39ce-4e96-bf6c-9129601455b0,POINT(-96.6493468879505 32.9237063626898),356766.18197596574,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cbd4187ffff,9b02e882-ca40-4d84-9dca-03f724b4aa95,POINT(-97.0190657597559 32.6553170243386),608682.81009942037,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86c49bffff,26f204a4-9ea4-456c-8681-5be7439061a1,POINT(-97.0159933925554 32.8564048530511),219070.61752114419,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c865c93ffff,56add51a-cb78-43db-89c2-0883c309bc2d,POINT(-96.8653013070838 32.8619810128144),196367.88263259322,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb9a2d7ffff,16db30e5-97ed-44e2-8fd3-e5f23e38101b,POINT(-96.8645997615619 32.7756505880751),60940.70926878204,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8749b3ffff,1c49d14c-8efe-4956-ac52-39f8c2208c5d,POINT(-96.7453173523057 32.9783709862921),114704.1395059919,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8676bbffff,1efdd11a-38ba-466e-ae99-d952fceebf08,POINT(-96.8971694527957 32.9521666887996),419901.61150139238,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926cb9708bffff,2b5bfc72-05bd-437d-9865-3d289edfd5be,POINT(-96.5793334724827 32.7327159075557),481918.65963210881,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c860173ffff,056c6bd7-5c16-4069-99fe-36b6ee319404,POINT(-96.978663335887 32.9661623349064),615370.57755479065,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c8661afffff,ad5c9caa-fb32-497a-941f-1c4bff86bc71,POINT(-96.7795309996219 32.9193948066747),791833.39508361917,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86ea47ffff,1acf73d0-1a59-48f7-8427-b680a7a9238f,POINT(-96.9804906927721 32.815536389572),164298.81543258863,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c861d9bffff,02626f08-7d7f-4120-b5be-572f13602ec1,POINT(-97.0013262265402 32.9503159481388),708284.51285844739,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86495bffff,c2207326-5970-45c8-a79e-067f35f56a51,POINT(-96.795940537126 32.816529622502),661176.33930098545,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c866057ffff,7845bcfb-92e7-4da1-8ee9-57e0ed5c129d,POINT(-96.8174976148776 32.9370336965108),346998.91629691364,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86012bffff,8db1ce8b-01ef-4dc8-98b1-214f8fb12873,POINT(-96.9695739326295 32.9617749424523),933523.1023711944,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
8926c86638bffff,a50dffa9-8cc4-49ad-9992-d13a92e11fd5,POINT(-96.811518808594 32.9197454455089),201301.01093900035,Severe,Flood Warning,1,Dallas,Flood Warning,Live alert
